bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number	analyte_type_id	bcr_analyte_uuid
TCGA-E2-A15L-01A	TCGA-E2-A15L-01A-11R	2.07	33.04	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	215e4514-8b85-4514-8873-334ed479667a
TCGA-E2-A15L-01A	TCGA-E2-A15L-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	6D414A54-448A-4ABE-9CB5-6B55142E9FD0
TCGA-E2-A15L-10A	TCGA-E2-A15L-10A-01D	2.05	22.50	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	46d5b2f0-d260-41d1-9525-06a376540772
TCGA-E2-A15L-10A	TCGA-E2-A15L-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C05174CE-A5A6-4694-8D67-8B146D1A7861
TCGA-E2-A15L-11A	TCGA-E2-A15L-11A-31D	1.89	12.14	DNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	30ff914c-03ab-429c-b693-2563a8502539
TCGA-E2-A15L-11A	TCGA-E2-A15L-11A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	8E100B24-46CE-422A-90D1-CF48C393EC90
TCGA-E2-A15M-01A	TCGA-E2-A15M-01A-11D	1.97	32.49	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d7c3ce2c-607d-463e-b2ee-a1b26648b7a0
TCGA-E2-A15M-01A	TCGA-E2-A15M-01A-11R	2.06	19.88	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	30eca964-3119-405f-9664-3cff3a031d77
TCGA-E2-A15M-01A	TCGA-E2-A15M-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	0310B8A9-6B26-4D22-878E-0785B295CB76
TCGA-E2-A15M-10A	TCGA-E2-A15M-10A-01D	1.97	24.05	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ddd32f36-e5fa-44f4-b96e-b4632f163186
TCGA-E2-A15M-10A	TCGA-E2-A15M-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5BEC27C5-3F50-4938-A3A0-7C739C8BE3C7
TCGA-E2-A15M-11A	TCGA-E2-A15M-11A-22D	1.92	20.09	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	53ae52d5-509e-4c16-9a91-f8aa50a5e009
TCGA-E2-A15M-11A	TCGA-E2-A15M-11A-22R	1.94	13.96	RNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	6c172046-9f06-4d64-97d1-bfb07711bd6b
TCGA-E2-A15M-11A	TCGA-E2-A15M-11A-22W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	414135B5-D749-42F3-B152-ACB7C7C5DB0E
TCGA-E2-A15O-01A	TCGA-E2-A15O-01A-11D	1.91	78.46	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	21d3469e-9729-4dd6-a894-244773923038
TCGA-E2-A15O-01A	TCGA-E2-A15O-01A-11R	1.96	55.76	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	27bbd625-b2c9-41a9-bd8b-65313fd922a8
TCGA-E2-A15O-01A	TCGA-E2-A15O-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F3FE90B4-4BF9-4863-ADAD-F8A3E4F19CCD
TCGA-E2-A15O-10A	TCGA-E2-A15O-10A-01D	1.98	16.88	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	16e000ec-37a0-46ac-8bdd-640138b362af
TCGA-E2-A15O-10A	TCGA-E2-A15O-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F35F606F-6778-4427-8693-09C27C256048
TCGA-E2-A15P-01A	TCGA-E2-A15P-01A-11D	1.95	27.09	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d870c4a1-76e5-4035-ab7a-4531c8b51311
TCGA-E2-A15P-01A	TCGA-E2-A15P-01A-11R	1.98	12.81	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8e65a896-56ad-42ec-8a3c-d38247050d3b
TCGA-E2-A15P-01A	TCGA-E2-A15P-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	1B5C911D-AE37-46C6-A568-C9C5E5CF5E57
TCGA-E2-A15P-10A	TCGA-E2-A15P-10A-01D	1.90	19.14	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	5391272a-26cc-402e-a69b-db0932e7518b
TCGA-E2-A15P-10A	TCGA-E2-A15P-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D2C19A71-78CF-400E-AF59-2D185734CBEF
TCGA-E2-A15R-01A	TCGA-E2-A15R-01A-11D	1.95	72.52	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a9e27975-eb9b-45cf-8727-72825c6261d8
TCGA-E2-A15R-01A	TCGA-E2-A15R-01A-11R	1.96	45.31	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	70870483-eda6-4108-ad81-782bc3cb2e3f
TCGA-E2-A15R-01A	TCGA-E2-A15R-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	A4C0279B-06EC-4ACE-A6E2-1A5FB37B5AD2
TCGA-E2-A15R-10A	TCGA-E2-A15R-10A-01D	1.97	18.28	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	365d6224-7d83-421b-b23d-a26df6f7b6bd
TCGA-E2-A15R-10A	TCGA-E2-A15R-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5D05FFB6-6329-46FB-8CF7-F8FD112C9A64
TCGA-E2-A15S-01A	TCGA-E2-A15S-01A-11D	1.91	77.44	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d45e758b-1abb-4a82-bd06-6b965d0e427a
TCGA-E2-A15S-01A	TCGA-E2-A15S-01A-11R	1.92	35.09	RNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	efe2ff1e-2b98-45ce-b8bf-4761c2f7cdb7
TCGA-E2-A15S-01A	TCGA-E2-A15S-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	43D87F5B-DFEF-4A0D-8ADE-18959B8EEA44
TCGA-E2-A15S-10A	TCGA-E2-A15S-10A-01D	1.93	15.71	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d72e74d8-0750-420b-8e51-0c3d08cc7ba9
TCGA-E2-A15S-10A	TCGA-E2-A15S-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	7745E50E-2DB7-4B16-948D-47E4BA70170F
TCGA-E2-A15T-01A	TCGA-E2-A15T-01A-11D	1.97	53.11	DNA	0.14	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	d0a8d8b2-1f74-4df0-904c-a0e850cf0efb
TCGA-E2-A15T-01A	TCGA-E2-A15T-01A-11R	1.98	25.49	RNA	0.13	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	eb559c51-a9b1-45c5-8a2d-36fe1e53b243
TCGA-E2-A15T-01A	TCGA-E2-A15T-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	F9A7C33B-E101-4285-9FBE-575F346BACDC
TCGA-E2-A15T-10A	TCGA-E2-A15T-10A-01D	1.98	21.19	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	e4f4ca4c-e28b-4267-8a5e-46efebd165b3
TCGA-E2-A15T-10A	TCGA-E2-A15T-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5129C821-3280-420E-A7FF-C42B188B9B24
TCGA-E2-A1AZ-01A	TCGA-E2-A1AZ-01A-11D	1.98	59.09	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	b506003c-e819-4dab-bb60-137393b8e2d2
TCGA-E2-A1AZ-01A	TCGA-E2-A1AZ-01A-11R	1.87	58.99	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	f984f882-948c-4cee-86e9-dd3e1738c65c
TCGA-E2-A1AZ-01A	TCGA-E2-A1AZ-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	14C95C7D-194D-4A1F-BC98-C40D2403A64D
TCGA-E2-A1AZ-10A	TCGA-E2-A1AZ-10A-01D	1.93	8.16	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	b2734a78-9ec1-44ad-8e0a-c6fbf2676d75
TCGA-E2-A1AZ-10A	TCGA-E2-A1AZ-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C6172CDE-B45F-41F9-B565-53F6F4630CCF
TCGA-E2-A1B0-01A	TCGA-E2-A1B0-01A-11D	1.90	27.21	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	20b344a9-ee65-416c-8cb3-5772a6940948
TCGA-E2-A1B0-01A	TCGA-E2-A1B0-01A-11R	1.82	33.60	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	7430f01f-a2ce-499d-a961-d7aedf30242b
TCGA-E2-A1B0-01A	TCGA-E2-A1B0-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	B3DE6B47-C493-41EC-B556-AD7160B6255F
TCGA-E2-A1B0-10A	TCGA-E2-A1B0-10A-01D	2.02	15.78	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	7e0eb927-189c-4139-8aa7-ad0fc2f5b404
TCGA-E2-A1B0-10A	TCGA-E2-A1B0-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	DF08B2B4-9334-42F6-88A3-18C0D1D70FAA
TCGA-E2-A1B1-01A	TCGA-E2-A1B1-01A-21D	1.93	22.74	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	46a72219-594f-4dfa-9f38-04626ee9e99b
TCGA-E2-A1B1-01A	TCGA-E2-A1B1-01A-21R	1.81	15.67	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	8c46ae4b-1c00-4a9e-8d20-4de67a127bd6
TCGA-E2-A1B1-01A	TCGA-E2-A1B1-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D4428CC4-4501-4ECE-9B13-7246A77E7F79
TCGA-E2-A1B1-10A	TCGA-E2-A1B1-10A-01D	2.00	24.60	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	97618b56-c445-4e1b-9315-d88cd6d5cb70
TCGA-E2-A1B1-10A	TCGA-E2-A1B1-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	18799B19-EED1-4014-849A-CE8EFCF5C257
TCGA-E2-A1B4-01A	TCGA-E2-A1B4-01A-11D	1.93	48.44	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	f5d7d311-0ac5-425f-bc75-ff67c548ee4a
TCGA-E2-A1B4-01A	TCGA-E2-A1B4-01A-11R	1.85	32.10	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	56e78de9-574a-4a6a-960c-9b8ba10f4852
TCGA-E2-A1B4-01A	TCGA-E2-A1B4-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	408B6D9E-F44C-48EA-8D46-1F609861476D
TCGA-E2-A1B4-10A	TCGA-E2-A1B4-10A-01D	2.02	19.14	DNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	fa91e9cd-33dd-42ff-af1e-046ea9986091
TCGA-E2-A1B4-10A	TCGA-E2-A1B4-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5FDFC525-CF85-4C14-8199-2E8C891BF376
TCGA-E2-A1B5-01A	TCGA-E2-A1B5-01A-21D	1.90	19.97	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	98811eaa-bed4-4547-8acb-9c4a9431bb61
TCGA-E2-A1B5-01A	TCGA-E2-A1B5-01A-21R	1.86	10.66	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	46375603-65a3-4adf-9e6f-8a998c8613c0
TCGA-E2-A1B5-01A	TCGA-E2-A1B5-01A-21W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	5A1F6CA9-99E0-48EA-AE5A-4F3A8895FD56
TCGA-E2-A1B5-10A	TCGA-E2-A1B5-10A-01D	1.93	17.31	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	4b04557d-4712-4bbe-82e5-e9d2e79dbf4c
TCGA-E2-A1B5-10A	TCGA-E2-A1B5-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	8E143688-C22D-43D5-8B52-7128B684EE2D
TCGA-E2-A1B5-11A	TCGA-E2-A1B5-11A-23D	1.90	30.70	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	a0de3e4b-d10f-44fc-ba41-b80a687029a1
TCGA-E2-A1B5-11A	TCGA-E2-A1B5-11A-23W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	883D9C05-5A91-4A7B-B024-637F1FEB6134
TCGA-E2-A1B6-01A	TCGA-E2-A1B6-01A-31D	1.93	52.61	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	33993dd4-a1dc-41b8-892f-40bdb19a3e7b
TCGA-E2-A1B6-01A	TCGA-E2-A1B6-01A-31R	1.85	22.12	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	41517c74-dbe3-48d2-89a6-2a19446f48e9
TCGA-E2-A1B6-01A	TCGA-E2-A1B6-01A-31W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	8012A9C7-AB4C-44CC-B23E-9048A3D689CF
TCGA-E2-A1B6-10A	TCGA-E2-A1B6-10A-01D	2.02	20.29	DNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	4e95abe3-f0f7-45ed-8e4a-1ac9243a35f5
TCGA-E2-A1B6-10A	TCGA-E2-A1B6-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	A21CD8D8-3F00-415A-8D41-36C12BB88EC5
TCGA-E2-A1BC-01A	TCGA-E2-A1BC-01A-11D	1.98	23.86	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ec865f07-555d-4b72-8000-c3a61d8fa518
TCGA-E2-A1BC-01A	TCGA-E2-A1BC-01A-11R	1.79	17.94	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	7f94a0a8-9393-43aa-9c65-b74d20f1cda4
TCGA-E2-A1BC-01A	TCGA-E2-A1BC-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	AE335D98-2CB1-45B5-AE99-74B359FD50F9
TCGA-E2-A1BC-10A	TCGA-E2-A1BC-10A-01D	1.98	14.53	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	b8fc9d72-13b1-4fa3-9f16-1ae83c82fe53
TCGA-E2-A1BC-10A	TCGA-E2-A1BC-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	074A7CFA-3B24-454B-BE4F-1CA6C7C97B60
TCGA-E2-A1BC-11A	TCGA-E2-A1BC-11A-32D	1.91	40.13	DNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	ccf71b50-d1c3-439b-a9a0-b05027b968b5
TCGA-E2-A1BC-11A	TCGA-E2-A1BC-11A-32R	1.81	28.18	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	eb1833a9-e957-49ab-a27c-a40eb4b0f9a6
TCGA-E2-A1BC-11A	TCGA-E2-A1BC-11A-32W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	47F2C6EE-5325-412F-8C30-945F33B156AB
TCGA-E2-A1BD-01A	TCGA-E2-A1BD-01A-11D	1.95	24.34	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	4ad9ab2b-254c-489c-8409-abf90d5ed55a
TCGA-E2-A1BD-01A	TCGA-E2-A1BD-01A-11R	1.80	24.24	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	b27563f0-9733-4d33-83a3-0d03259ec42d
TCGA-E2-A1BD-01A	TCGA-E2-A1BD-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	0751A927-F2A2-443A-AE56-1FAF07A1F7BA
TCGA-E2-A1BD-10A	TCGA-E2-A1BD-10A-01D	2.02	17.94	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	15b036f8-dac5-4e58-adae-b89dc7b70cc6
TCGA-E2-A1BD-10A	TCGA-E2-A1BD-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	617E5AAC-EA32-4BC0-8EFF-01D82912AC83
TCGA-E2-A1IE-01A	TCGA-E2-A1IE-01A-11D	2.44	48.83	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	702b46bf-4b7d-4e21-8694-0ee5d9df0e4e
TCGA-E2-A1IE-01A	TCGA-E2-A1IE-01A-11R	1.86	50.09	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	b60dd4c2-6b72-4d3e-bcb4-f48e566454ae
TCGA-E2-A1IE-01A	TCGA-E2-A1IE-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	832A0686-3A6E-4F41-894D-FF87FF0AED26
TCGA-E2-A1IE-10A	TCGA-E2-A1IE-10A-01D	2.09	12.77	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	4bf7be87-a334-48f1-a22b-a2d26c9dfd19
TCGA-E2-A1IE-10A	TCGA-E2-A1IE-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	CE01D4D3-070F-4725-BC88-A23443B67B25
TCGA-E2-A1IF-01A	TCGA-E2-A1IF-01A-11D	1.70	29.68	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	f6946b9d-8394-4f34-a415-ca21f2175bb6
TCGA-E2-A1IF-01A	TCGA-E2-A1IF-01A-11R	1.78	23.84	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	3c2b3251-4a69-4995-8c2a-00ced3afb2a3
TCGA-E2-A1IF-01A	TCGA-E2-A1IF-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	A3F37B39-F03F-4A05-9171-2ED70A0D1498
TCGA-E2-A1IF-10A	TCGA-E2-A1IF-10A-01D	1.91	15.79	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	5fe345f5-9bf1-4c90-9d95-042986d390b8
TCGA-E2-A1IF-10A	TCGA-E2-A1IF-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	D027C3A9-436C-4EF3-96D0-E6A278990B45
TCGA-E2-A1IF-11A	TCGA-E2-A1IF-11A-22D	2.20	11.24	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	96fded68-2a4d-4a95-89b1-0363614f22b6
TCGA-E2-A1IG-01A	TCGA-E2-A1IG-01A-11D	1.82	54.78	DNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	08181c62-fde8-44a1-b6ff-95eaf42e1a28
TCGA-E2-A1IG-01A	TCGA-E2-A1IG-01A-11R	1.81	48.84	RNA	0.16	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	145691b7-52d7-4ee5-85b6-0f29cde011a4
TCGA-E2-A1IG-01A	TCGA-E2-A1IG-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	543E81A2-1D8B-4756-90E4-7E1CB6A64F69
TCGA-E2-A1IG-10A	TCGA-E2-A1IG-10A-01D	1.81	8.25	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	93da5420-2b64-46c3-972f-52d3338713e2
TCGA-E2-A1IG-10A	TCGA-E2-A1IG-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	730C75DA-653B-452A-83AB-BC308DF23489
TCGA-E2-A1IG-11A	TCGA-E2-A1IG-11A-22R	1.78	9.50	RNA	0.18	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	04e9420c-b22c-46cc-a157-ceecb6c56fb3
TCGA-E2-A1IH-01A	TCGA-E2-A1IH-01A-11D	2.53	21.58	DNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	edc2036d-0c91-4fde-b196-0a8644a86158
TCGA-E2-A1IH-01A	TCGA-E2-A1IH-01A-11R	1.98	7.60	RNA	0.15	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	R	893c77fc-f2ce-4a12-96d5-14f1d3810a63
TCGA-E2-A1IH-01A	TCGA-E2-A1IH-01A-11W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	C4AF18B9-89F6-429B-8376-8723004BE18F
TCGA-E2-A1IH-10A	TCGA-E2-A1IH-10A-01D	2.02	18.26	DNA	0.17	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	D	c72800f8-e91b-40c7-9599-09bbb9201caf
TCGA-E2-A1IH-10A	TCGA-E2-A1IH-10A-01W	[Not Available]	[Not Available]	Repli-G (Qiagen) DNA	[Not Available]	https://sharedoc.nchri.org/tcga-bcr/default.aspx	[Not Available]	[Not Available]	W	71EA2F31-1E55-443F-AAAF-31454B54AE8C
